,state,name,min_temp,mean_temp,max_temp
2417,AK,GALENA A.                    ,-45.9,26.529392971246,82.0
2418,AK,GALENA AIRPORT,-45.9,26.529392971246,82.0
2419,AK,WAINWRIGHT AAF,-44.1,28.338736263736262,85.6
2420,AK,WAINWRIGHT AAF AIRPORT,-44.1,28.338736263736262,85.6
2421,AK,FAIRBANKS/EIELSON A,-49.2,27.409315068493154,83.8
2422,AK,EIELSON AFB AIRPORT,-49.2,27.409315068493154,83.8
2423,AK,BRYANT ARMY AIRFIELD HELIPORT,-25.6,36.04816901408451,81.3
2424,,FT. RICHARDSON/BRYANT AHP  AK,-25.6,36.04816901408451,81.3
2425,AK,EUREKA SKELTON AIR,-23.1,27.45027472527472,77.0
2426,AK,SKELTON AIRPORT,-23.1,27.45027472527472,77.0
2427,AK,ANCHORAGE/ELMENDORF,-18.9,38.27287671232877,79.7
2428,AK,ELMENDORF AFB AIRPORT,-18.9,38.27287671232877,79.7
2429,AK,KING COVE,3.9,41.08245125348189,64.9
2430,AK,ELIM AIRPORT,-20.0,30.882985074626863,77.0
2431,MO,WASHINGTON REGIONAL AIRPORT,-4.0,56.182044198895035,102.2
2432,OR,TILLAMOOK AWS,23.0,50.71868131868133,95.0
2433,OR,TILLAMOOK AIRPORT,23.0,50.71868131868133,95.0
2434,NC,SHELBY MUNI,7.2,59.63543956043956,96.3
2435,NC,SHELBY MUNICIPAL AIRPORT,7.2,59.63543956043956,96.3
2436,IA,INDEPENDENCE MUNI,-16.4,46.42349570200574,95.7
2437,IA,INDEPENDENCE MUNICIPAL APT,-16.4,46.42349570200574,95.7
2438,MO,KENNETT MEM,-2.2,60.66301369863014,102.2
2439,MD,MONTGOMERY CO AIRPARK,3.0,55.21561643835616,97.0
2440,MD,GAITHERSBURG MONTGOMERY COUNT,3.0,55.21561643835616,97.0
2441,WI,WAUPACA MUNI,-15.0,47.250696378830085,95.5
2442,WI,WAUPACA MUNICIPAL AIRPORT,-15.0,47.250696378830085,95.5
2443,IA,OSKALOOSA MUNI,-8.5,51.712362637362624,100.8
2444,IA,OSKALOOSA MUNICIPAL AIRPORT,-8.5,51.712362637362624,100.8
2445,KY,MIDDLESBORO BELL CO,10.9,56.95821325648416,95.5
2446,KY,MIDDLESBORO-BELL COUNTY AIRPO,10.9,56.95821325648416,95.5
2447,FL,PETER O KNIGHT AIRPORT,37.4,68.99491525423728,89.6
2448,GA,BLAIRSVILLE AIRPORT,0.1,56.89171270718232,93.9
2449,AL,HALEYVIILLE / POSEY FIELD,1.0,60.46556473829201,97.0
2450,AL,POSEY FIELD AIRPORT,1.0,60.46556473829201,97.0
2451,KY,STUART POWELL FLD,-0.4,54.07052023121387,95.0
2452,KY,STUART POWELL FIELD AIRPORT,-0.4,54.07052023121387,95.0
2453,KY,ADDINGTON FLD,1.8,56.017127071823204,98.4
2454,SC,SUMTER AIRPORT,14.0,63.88547945205479,98.6
2455,ND,MANDAN MUNICIPAL AIRPORT,-23.8,40.99005524861878,96.8
2456,MI,DUPONT LAPEER,-15.5,48.21999999999999,95.4
2457,MI,DUPONT LAPEER AIRPORT,-15.5,48.21999999999999,95.4
2458,ND,STANLEY MUNICIPAL AIRPORT,-29.2,38.58563535911602,95.0
2459,TX,HARRISON COUNTY AIRPORT,8.1,64.12528089887638,104.9
2460,,ALAMINOS CANYON 25 OIL PLATFO,44.6,76.65895316804409,96.8
2461,TX,ALAMINOS CANYON,44.6,76.65895316804409,96.8
2462,NE,ECHO (PINE BLUFFS)           ,-22.2,48.07628458498023,97.9
2463,ND,ALPHA (BALFOUR)              ,-24.9,29.35338345864662,73.4
2464,ND,ECHO (RYDER)                 ,-27.2,14.496610169491522,70.3
2465,FL,FLORIDA KEYS MARATHO,46.0,79.74903581267219,96.1
2466,FL,THE FL KEYS MARATHON ARPT,46.0,79.74903581267219,96.1
2467,MN,GRANITE FALLS MUNI,-22.0,45.340220385674925,102.0
2468,MN,GRANITE FALLS MUNI ARPT/LENZE,-22.0,45.340220385674925,102.0
2469,CO,COPPER MOUNTAIN RE,-7.6,35.589473684210525,73.4
2470,CO,COPPER MOUNTAIN,-7.6,35.589473684210525,73.4
2471,GA,DOUGLAS MUNI,19.0,67.12829131652661,103.3
2472,GA,DOUGLAS MUNICIPAL AIRPORT,19.0,67.12829131652661,103.3
2473,TX,GRAND PRAIRIE MUNI,11.3,68.19342465753425,107.6
2474,TX,GRAND PRAIRIE MUNICIPAL AIRPO,11.3,68.19342465753425,107.6
2475,MN,BUFFALO MUNI ARPT,-23.8,43.083888888888886,98.6
2476,MN,BUFFALO MUNICIPAL AIRPORT,-23.8,43.083888888888886,98.6
2477,IL,ILLINOIS VALLEY RGNL,-8.1,50.615616438356156,95.9
2478,IL,ILLINOIS VALLEY RGNL-WALTER D,-8.1,50.615616438356156,95.9
2479,IL,MACOMB MUNI,-7.6,50.89911764705882,96.1
2480,IL,MACOMB MUNICIPAL AIRPORT,-7.6,50.89911764705882,96.1
2481,MS,OLIVE BRANCH,1.4,61.91095890410959,98.6
2482,MS,OLIVE BRANCH AIRPORT,1.4,61.9109589041096,98.6
2483,NC,SANFORD,9.5,59.34410958904109,97.5
2484,NC,SANFORD-LEE COUNTY RGNL ARPT,9.5,59.34410958904109,97.5
2485,AL,SHELL AHP,14.0,66.39504132231406,102.9
2486,NC,RICHMOND COUNTY AIRPORT,12.2,62.49780821917808,98.8
2487,GA,FORT BENNING,12.9,63.98269230769231,101.1
2488,GA,LAWSON AAF AIRPORT,12.9,63.98269230769231,101.1
2489,AL,CAIRNS AAF,14.0,66.08269230769233,100.4
2490,AL,CAIRNS ARMY AIRFIELD (FORT RU,14.0,66.08269230769233,100.4
2491,MI,SOUTH HAVEN AREA RGN,-3.3,49.65095890410959,93.4
2492,MI,SOUTH HAVEN AREA REGIONAL AIR,-3.3,49.65095890410959,93.4
2493,LA,SALT POINT,23.0,68.93581661891118,96.1
2494,LA,CHENAULT AIRPARK,17.6,68.37863013698632,102.2
2495,LA,CHENNAULT INTERNATIONAL AP,17.6,68.37863013698632,102.2
2496,TX,LACKLAND AFB KELLY,15.8,70.37032967032967,106.7
2497,TX,LACKLAND AIR FORCE BASE (KELL,15.8,70.37032967032967,106.7
2498,TX,GEORGETOWN MUNI,12.9,68.7627397260274,109.9
2499,TX,GEORGETOWN MUNICIPAL ARPT,12.9,68.7627397260274,109.9
2500,TX,FORT WORTH SPINKS,10.4,67.15534246575342,109.4
2501,TX,FORT WORTH SPINKS AIRPORT,10.4,67.15534246575342,109.4
2502,TX,GUADALUPE PASS AMOS,7.0,62.81419141914192,102.0
2503,NM,CLINES CORNERS,-9.9,49.16454293628809,96.1
2504,NM,LEA CO RGNL,5.0,62.37134986225894,104.0
2505,NM,LEA COUNTY REGIONAL AIRPORT,5.0,62.37134986225894,104.0
2506,LA,PEASON RIDGE FT POLK,12.0,66.58174157303372,105.1
2507,LA,PEASON RIDGE,12.0,66.58174157303372,105.1
2508,MD,CAMP DAVID,-4.0,55.181250000000006,88.0
2509,CA,RIVERSIDE/MARCH AFB,26.1,65.36465753424658,111.2
2510,CA,MARCH AIR RESERVE BASE,26.1,65.36465753424658,111.2
2511,CA,BROWN FLD MUNI,34.0,63.324109589041086,100.0
2512,CA,BROWN FIELD MUNICIPAL ARPT,34.0,63.324109589041086,100.0
2513,CA,GILLESPIE FLD,32.0,64.00328767123287,100.4
2514,CA,GILLESPIE FIELD AIRPORT,32.0,64.00328767123287,100.4
2515,NC,KINSTON RGNL JETPORT,15.6,62.66328767123289,98.6
2516,NC,KINSTON REGIONAL JETPORT AT S,15.6,62.66328767123289,98.6
2517,NC,ELZ CTY CG/AIR STN RGNL AP,15.1,61.926575342465746,96.1
2518,SC,COLUMBIA OWENS APT,12.9,65.21452054794521,100.9
2519,NC,MAXTON,15.1,64.52219178082191,100.9
2520,NC,LAURINBURG-MAXTON AIRPORT,15.1,64.52219178082191,100.9
2521,SC,DARLINGTON CO JETPOR,14.0,62.98520547945205,99.0
2522,SC,DARLINGTON COUNTY JETPORT AIR,14.0,62.98520547945205,99.0
2523,NC,WILKES CO,3.2,56.02849315068494,95.0
2524,NC,WILKES COUNTY AIRPORT,3.2,56.02849315068494,95.0
2525,TN,MAURY COUNTY AIRPORT,5.0,59.170487106017184,98.6
2526,OK,VANCE AFB,-0.4,60.53434903047091,111.9
2527,OK,VANCE AIR FORCE BASE,-0.4,60.53434903047091,111.9
2528,NM,DOUBLE EAGLE II,-3.1,53.811506849315066,99.1
2529,NM,DOUBLE EAGLE II AIRPORT,-3.1,53.811506849315066,99.1
2530,AZ,GRAND CANYON NATL P,-9.9,47.27774725274726,95.0
2531,AZ,GRAND CANYON NATL PARK APT,-9.9,47.27774725274726,95.0
2532,AZ,LAUGHLIN BULLHEAD IN,33.8,76.31397260273972,116.6
2533,AZ,LAUGHLIN/BULLHEAD INTERNATION,33.8,76.31397260273972,116.6
2534,CA,EDWARDS AFB,16.7,63.05643835616438,110.7
2535,CA,EDWARDS AIR FORCE BASE,16.7,63.05643835616438,110.7
2536,VA,SUFFOLK EXECUTIVE,12.0,59.84561933534743,98.8
2537,VA,SUFFOLK MUNICIPAL AIRPORT,12.0,59.84561933534743,98.8
2538,NJ,AEROFLEX ANDOVER,-2.0,53.52829670329671,97.0
2539,NJ,AEROFLEX-ANDOVER AIRPORT,-2.0,53.52829670329671,97.0
2540,NJ,MC GUIRE AFB,6.4,55.125205479452056,100.0
2541,NJ,MCGUIRE AFB AIRPORT,6.4,55.125205479452056,100.0
2542,NJ,MORRISTOWN MUNI,-0.4,53.503287671232876,98.6
2543,NJ,MORRISTOWN MUNICIPAL AIRPORT,-0.4,53.503287671232876,98.6
2544,VA,TWIN COUNTY,-5.8,50.9009493670886,88.5
2545,VA,TWIN COUNTY AIRPORT,-5.8,50.9009493670886,88.5
2546,IL,WILLIAMSON CO RGNL,-6.0,56.36931506849315,98.6
2547,IL,WILLIAMSON COUNTY RGNL APT,-6.0,56.36931506849315,98.6
2548,MO,FARMINGTON RGNL,-8.0,55.69035812672177,102.0
2549,MO,FARMINGTON REGIONAL ARPT,-8.0,55.69035812672177,102.0
2550,MO,RICHARDS-GEBAUR AP,23.0,75.65171102661596,91.4
2551,MO,RICHARD GEBAUR,23.0,75.65171102661596,91.4
2552,KS,MC CONNELL AFB,-5.8,58.24847645429362,104.9
2553,KS,MCCONNELL AFB AIRPORT,-5.8,58.24847645429362,104.9
2554,CO,MEEKER,-16.1,42.769505494505495,95.0
2555,CO,MEEKER AIRPORT,-16.1,42.769505494505495,95.0
2556,NV,HAWTHORNE INDUSTRIAL,12.2,61.092957746478874,104.0
2557,NJ,TETERBORO,6.1,55.040821917808216,98.1
2558,NY,STEWART INTL,-0.4,51.982465753424655,96.8
2559,NY,STEWART INTERNATIONAL AIRPORT,-0.4,51.982465753424655,96.8
2560,PA,CLEARFIELD LAWRENCE,-9.0,48.85890410958904,93.0
2561,PA,CLEARFIELD-LAWRENCE ARPT,-9.0,48.85890410958904,93.0
2562,PA,JOHN MURTHA JOHNSTO,-8.0,48.99698630136986,88.0
2563,PA,J MURTHA JTWN-CMBRA CO APT,-8.0,48.99698630136986,88.0
2564,VT,RUTLAND STATE,-16.1,47.378904109589044,91.9
2565,VT,RUTLAND STATE AIRPORT,-16.1,47.378904109589044,91.9
2566,PA,ALLEGHENY CO,-2.2,53.03671232876712,93.9
2567,PA,ALLEGHENY COUNTY AIRPORT,-2.2,53.03671232876712,93.9
2568,OH,HARRY CLEVER FLD,-11.0,52.11424657534246,95.0
2569,OH,HARRY CLEVER FIELD AIRPORT,-11.0,52.11424657534246,95.0
2570,NC,WADESBORO ANSON CO,11.1,61.2868131868132,98.6
2571,NC,ANSON COUNTY AIRPORT JEFF CLO,11.1,61.2868131868132,98.6
2572,IL,CAHOKIA/ST. LOUIS,-5.8,56.05424657534247,100.9
2573,IL,ST LOUIS DOWNTOWN AIRPORT,-5.8,56.05424657534247,100.9
2574,IN,GARY CHICAGO,-8.1,50.77817679558011,96.8
2575,IN,GARY/CHICAGO AIRPORT,-8.1,50.77817679558011,96.8
2576,NE,EVELYN SHARP FLD,-17.0,49.84705882352941,104.0
2577,NE,EVELYN SHARP FIELD AIRPORT,-17.0,49.84705882352941,104.0
2578,NE,OFFUTT AFB,-12.6,52.32176308539944,102.0
2579,NE,OFFUTT AFB AIRPORT,-12.6,52.32176308539944,102.0
2580,WY,JACKSON HOLE,-23.1,37.18082191780822,91.0
2581,WY,JACKSON HOLE AIRPORT,-23.1,37.18082191780822,91.0
2582,CA,ALTURAS MUNI,-9.9,46.848333333333336,104.0
2583,CA,ALTURAS MUNICIPAL AIRPORT,-9.9,46.848333333333336,104.0
2584,NH,CONCORD MUNICIPAL AIRPORT,-9.9,48.76328767123288,98.1
2585,VT,HARTNESS STATE,-18.0,47.53818681318681,95.0
2586,VT,HARTNESS ST (SPNGFLD) ARPT,-18.0,47.53818681318681,95.0
2587,VT,EDWARD F KNAPP STATE ARPT,-20.0,46.73753424657534,91.9
2588,WI,PRAIRIE DU CHIEN MUN,-22.5,47.1051282051282,95.9
2589,WI,PRAIRIE DU CHIEN MUNI ARPT,-22.5,47.1051282051282,95.9
2590,WI,WAUSAU DOWNTOWN AIRPORT,-22.0,44.92115384615384,96.1
2591,WI,CENTRAL WISCONSIN,-20.2,42.12630136986302,91.4
2592,WI,CENTRAL WISCONSIN AIRPORT,-20.2,42.12630136986302,91.4
2593,WI,EAGLE RIVER UNION,-27.4,39.886516853932584,92.3
2594,WI,EAGLE RIVER UNION AIRPORT,-27.4,39.886516853932584,92.3
2595,ID,MOUNTAIN HOME AFB,2.3,50.27890410958904,104.0
2596,ID,MOUNTAIN HOME AFB AIRPORT,2.3,50.27890410958904,104.0
2597,ID,JEROME CO,-2.9,48.66164383561643,102.0
2598,ID,JEROME COUNTY AIRPORT,-2.9,48.66164383561643,102.0
2599,OR,SCAPPOOSE INDUSTRIAL,19.4,53.55789473684211,102.9
2600,OR,SCAPPOOSE INDUS AIRPK ARPT,19.4,53.55789473684211,102.9
2601,ME,CLAYTON LAKE,-35.7,38.828482972136214,87.8
2602,MI,CHIPPEWA CO INTL,-18.0,41.98166666666667,88.0
2603,MI,CHIPPEWA COUNTY INTL ARPT,-18.0,41.98166666666667,88.0
2604,MI,PRESQUE ISLE CO,-13.7,44.42246575342466,91.6
2605,MI,PRESQUE ISLE COUNTY AIRPORT,-13.7,44.42246575342466,91.6
2606,MI,HOUGHTON COUNTY MEMO ARPT,-22.0,41.49917808219178,98.1
2607,MN,ELY MUNI,-38.2,37.594166666666666,93.2
2608,MN,ELY MUNICIPAL AIRPORT,-38.2,37.594166666666666,93.2
2609,MT,DILLON AIRPORT,-36.0,41.23232876712329,97.0
2610,WA,YAKIMA AIR TERMINAL/MCALSR FI,1.9,50.57506849315069,109.0
2611,WA,RICHLAND AIRPORT,3.9,54.54198895027625,111.2
2612,CO,LA VETA MOUNTAIN PAS,-9.4,36.39479452054795,77.0
2613,CO,LA VETA PASS AWOS-3 ARPT     ,-9.4,36.39479452054795,77.0
2614,WV,MASON COUNTY AIRPORT,-0.4,54.45329153605015,95.9
2615,CO,AIR FORCE ACADEMY,-18.9,47.4190082644628,94.8
2616,CO,USAF ACADEMY AIRSTRIP AIRPORT,-18.9,47.4190082644628,94.8
2617,NV,INDIAN SPRINGS GUNNERY RANGE,22.1,71.0227397260274,116.8
2618,NV,NELLIS AFB AIRPORT,22.1,71.0227397260274,116.8
2619,TX,MUNICIPAL AIRPORT,-9.9,56.50805555555555,106.0
2620,TX,FT WORTH MEACHAM INTL ARPT,10.0,66.90712328767123,109.9
2621,FL,NASA SHUTTLE LANDING,29.8,72.19395604395605,94.6
2622,FL,KENNEDY SPACE CENTER,29.8,72.19395604395605,94.6
2623,CA,TEHACHAPI MUNI,17.6,57.37352941176471,100.4
2624,CA,TEHACHAPI MUNICIPAL AIRPORT,17.6,57.37352941176471,100.4
2625,CA,PORT SAN LUIS,39.4,57.99469273743017,90.3
2626,MI,WHITEFISH POINT GLOS WEATHER,-8.3,40.625753424657525,86.5
2627,NC,CAPE LOOKOUT  NC,22.6,65.42191780821918,86.7
2628,WI,DEVILS ISLAND  WI,-6.5,39.97884615384615,86.4
2629,FL,VENICE  FL,35.4,73.54794520547945,90.1
2630,,SETTLEMENT POINT  GBI,52.9,77.60739726027396,88.2
2631,AK,POTATO POINT,8.8,41.17999999999999,69.8
2632,AK,MIDDLE ROCK LIGHT,7.5,40.197260273972596,69.1
2633,AK,MARY ISLAND,14.0,46.734166666666674,78.3
2634,DE,LEWES,12.4,58.0187675070028,94.6
2635,IL,CHICAGO,-7.2,49.62630057803469,96.6
2636,MI,MUSKEGON,2.1,47.888767123287664,82.8
2637,FL,KEY WEST,51.8,79.81756373937678,95.0
2638,FL,VACA KEY,47.5,78.78440111420612,89.6
2639,MD,BISHOPS HEAD,14.2,58.54958217270195,89.6
2640,NY,OLCOTT HARBOR,3.4,49.51564245810056,87.4
2641,NH,GREAT BAY RESERVE,-4.7,49.43223140495868,95.9
2642,OH,HURON LIGHT,-4.5,52.110410958904104,94.8
2643,SC,NORTH INLET-WINYAH BAY,17.8,65.6840220385675,94.3
2644,GA,SAPELO ISLAND RESERVE,23.4,68.92066115702481,99.7
2645,AK,BARTLET COVE,10.6,43.853125,76.5
2646,OH,OLD WOMEN CREEK,-4.9,51.26537396121884,95.7
2647,MI,PORT SANILAC,2.8,43.95162790697674,93.4
2648,MI,WEST NEEBISH,-23.1,41.574655647382926,85.1
2649,AK,WAINWRIGHT (DEW)             ,-45.0,15.808379888268156,73.9
2650,AK,CAPE LISBURNE AFS,-31.0,22.151032448377585,63.1
2651,AK,CAPE LISBURNE LRRS AIRPORT,-31.0,22.151032448377585,63.1
2652,AK,TIN CITY AFS,-29.2,23.96703296703297,62.6
2653,AK,TIN CITY LRRS AIRPORT,-29.2,23.96703296703297,62.6
2654,AK,CHEVAK AIRPORT,-22.0,30.295072463768115,78.1
2655,AK,ANAKTUVUK PASS,-43.1,18.01767955801105,75.9
2656,AK,ANAKTUVUK PASS AIRPORT,-43.1,18.01767955801105,75.9
2657,AK,RALPH M CALHOUN MEML ARPT,-47.9,27.519613259668507,86.0
2658,AK,GOLOVIN AIRPORT,-32.1,29.773684210526316,75.9
2659,AK,CAPE DARBY REMOT COM OUTLT,-32.1,29.773684210526316,75.9
2660,AK,KALTAG AIRPORT,-43.1,26.17207792207792,88.0
2661,AK,CAPE ROMANZOFF AFS,-13.4,31.199178082191786,69.8
2662,AK,CAPE ROMANZOF LRRS ARPT,-13.4,31.199178082191782,69.8
2663,AK,BETHEL AIRPORT,-26.0,32.80602739726027,82.0
2664,AK,SOLDOTNA,-23.1,37.301933701657454,79.0
2665,AK,SOLDOTNA AIRPORT,-23.1,37.301933701657454,79.0
2666,AK,NIKOLAI,-41.8,30.86299694189602,84.2
2667,AK,NIKOLAI AIRPORT,-41.8,30.86299694189602,84.2
2668,AK,MARSHALL DON HUNTER SR,-24.0,34.46397694524495,81.0
2669,AK,MARSHALL DON HUNTER SR AIRPOR,-24.0,34.46397694524495,81.0
2670,AK,SEWARD,3.0,41.069589041095895,80.1
2671,AK,SEWARD AIRPORT,3.0,41.069589041095895,80.1
2672,AK,CAPE NEWENHAM AFS,-9.6,36.818413597733716,70.9
2673,AK,CAPE HEWENHAM LRRS AIRPORT,-9.6,36.818413597733716,70.9
2674,AK,ST PAUL ISLAND AIRPORT,-0.9,36.051239669421484,57.9
2675,AK,HOMER AIRPORT,-2.0,41.1241095890411,73.0
2676,AK,PLATINUM,-17.0,36.27382352941176,68.0
2677,AK,PLATINUM AIRPORT,-17.0,36.27382352941176,68.0
2678,AK,TOGIAK,-29.9,34.487128712871275,78.1
2679,AK,TOGIAK AIRPORT,-29.9,34.487128712871275,78.1
2680,AK,YAKUTAT AIRPORT,-11.9,41.889136490250706,82.0
2681,AK,SKAGWAY AIRPORT,-2.9,42.92410958904109,88.0
2682,AK,ST GEORGE,6.1,42.3048309178744,57.9
2683,AK,ST. GEORGE AIRPORT,6.1,42.3048309178744,57.9
2684,AK,AKHIOK,8.1,37.40188679245283,71.1
2685,MI,MUNISING LAKESHORE O,-11.9,42.35808219178081,91.0
2686,MI,MUNISING LAKESHORE,-11.9,42.35808219178081,91.0
2687,GA,ELBERT CO-PATZ FLD AIRPORT,7.7,62.4239263803681,96.3
2688,GA,ELBERT CO PATZ FLD,7.7,62.4239263803681,96.3
2689,NC,COLUMBUS CO MUNI,17.4,63.92328767123288,96.3
2690,NC,COLUMBUS CO MUNICIPAL ARPT,17.4,63.92328767123288,96.3
2691,NC,FIRST FLIGHT,18.3,61.9627397260274,93.6
2692,NC,FIRST FLIGHT AIRPORT,18.3,61.9627397260274,93.6
2693,TX,GRAYSON CO,9.3,65.43342465753426,107.6
2694,TX,GRAYSON COUNTY AIRPORT,9.3,65.43342465753426,107.6
2695,TX,MESQUITE METRO,10.4,66.13021978021978,105.8
2696,TX,MESQUITE METROPOLITAN ARPT,10.4,66.13021978021978,105.8
2697,NM,PERRY LEFORS FLD,-2.2,59.67722222222222,110.3
2698,TX,PERRY LEFORS FIELD AIRPORT,-2.2,59.67722222222222,110.3
2699,CA,CORONA MUNI,26.6,65.38958904109589,106.0
2700,CA,CORONA MUNICIPAL AIRPORT,26.6,65.38958904109589,106.0
2701,LA,ALLEN PARISH AIRPORT,15.8,66.35479452054794,100.4
2702,LA,MISSISSIPPI CANYON,38.3,74.93625954198474,95.5
2703,OK,ALTUS/QUARTZ MOUNTAIN REGIONA,7.5,64.03434903047092,114.8
2704,MD,GREATER CUMBERLAND,-1.1,53.38301369863014,99.0
2705,MD,GREATER CUMBERLAND REGIONAL A,-1.1,53.38301369863014,99.0
2706,ID,DRIGGS-REED MEMORIAL AIRPORT,-24.0,39.2804469273743,91.9
2707,AR,NEWPORT MUNI,0.0,59.754395604395604,100.0
2708,AR,NEWPORT MUNICIPAL AIRPORT,0.0,59.754395604395604,100.0
2709,AL,JACK EDWARDS AIRPORT,21.2,68.03812154696132,98.6
2710,CA,GNOSS FIELD AIRPORT,24.8,57.75152354570638,111.2
2711,NM,ANGEL FIRE,-30.3,40.541786743515836,85.3
2712,NM,ANGEL FIRE AIRPORT,-30.3,40.541786743515836,85.3
2713,KS,INDEPENDENT MUNICIPAL AIRPORT,-5.1,58.110393258426974,108.7
2714,KY,ASHLAND RGNL,-2.9,54.4180790960452,95.0
2715,KY,WENDELL H FORD ARPT,-2.2,56.2984984984985,95.0
2716,KY,PIKE CO HATCHER FLD,8.6,57.05331412103745,92.1
2717,MO,HANNIBAL REGIONAL AIRPORT,-7.6,49.32644927536233,100.4
2718,MO,MEXICO MEM,-7.6,52.16,98.6
2719,MO,WARSAW MUNI,-7.6,51.879062499999996,99.9
2720,AL,BESSEMER AIPORT,9.0,63.2827397260274,97.0
2721,AL,MERKEL FLD SYLACAUGA MUNI,9.9,62.52301369863014,96.1
2722,NJ,LINDEN,6.8,55.78627450980392,99.7
2723,SC,WILLIAMSBURG REGIONAL AIRPORT,17.6,62.97707182320442,96.8
2724,MO,BRANSON AIRPORT,-4.0,57.93643835616438,102.2
2725,MI,JACK BARSTOW AIRPORT,-11.2,48.27115384615385,98.1
2726,CA,PLACERVILLE AIRPORT,26.6,61.067671232876705,107.6
2727,TN,ELLINGTON,5.0,58.61578947368421,96.8
2728,ND,BEACH AIRPORT,-25.6,37.64766355140187,96.8
2729,GA,MONROE WALTON CO,7.3,58.07615894039735,94.8
2730,NE,WAHOO MUNICIPAL AIRPORT,-15.0,50.7743093922652,104.7
2731,FL,FERNANDINA BEACH MUNICIPAL AI,23.0,69.51068493150684,102.2
2732,NE,GOLF (SIDNEY)                ,-5.6,49.170103092783506,100.8
2733,MT,GOLF (SIMMS)                 ,-37.1,43.12054380664653,97.3
2734,MT,NOVEMBER (GRASS RANGE)       ,-23.3,33.91182795698925,87.6
2735,ND,DELTA (MAX)                  ,-17.3,49.53961538461538,97.2
2736,ND,HOTEL (PARSHALL)             ,-27.9,38.14206896551724,98.8
2737,ND,KILO (DONNYBROOK 2)          ,-29.2,42.59006849315069,92.7
2738,FL,HOMESTEAD ARB,39.7,76.91205479452054,92.5
2739,FL,HOMESTEAD AFB AIRPORT,39.7,76.91205479452054,92.5
2740,AL,FOLSOM FLD,1.4,60.7331506849315,95.0
2741,FL,CHARLOTTE CO,30.0,74.22354570637118,97.0
2742,FL,CHARLOTTE COUNTY AIRPORT,30.0,74.22354570637118,97.0
2743,FL,FORT LAUDERDALE EXEC,39.9,77.92576177285318,96.1
2744,FL,FT LAUDER EXECUTIVE ARPT,39.9,77.92576177285318,96.1
2745,OK,ALVA RGNL,-0.4,60.319944598337955,113.0
2746,OK,ALVA REGIONAL AIRPORT,-0.4,60.319944598337955,113.0
2747,SC,BEAUFORT MCAS,18.0,67.8890410958904,100.9
2748,IL,GALESBURG MUNI,-12.5,49.34767123287671,95.0
2749,IL,GALESBURG MUNICIPAL ARPT,-12.5,49.34767123287671,95.0
2750,TX,GAINES CO,5.2,63.29175824175823,106.0
2751,TX,GAINES COUNTY AIRPORT,5.2,63.29175824175823,106.0
2752,TX,FOX STEPHENS FLD,9.5,65.48393351800553,104.7
2753,TX,FOX STEPHENS FIELD - GILMER M,9.5,65.48393351800553,104.7
2754,FL,SARASOTA BRADENTON,34.0,73.96164383561644,96.1
2755,FL,SARASOTA/BRADENTON INTL AP,34.0,73.96164383561644,96.1
2756,IL,LANSING MUNI,-11.2,50.071191135734075,97.2
2757,IL,LANSING MUNICIPAL AP,-11.2,50.071191135734075,97.2
2758,RI,WESTERLY,-5.1,52.516164383561645,91.0
2759,RI,WESTERLY STATE AIRPORT,-5.1,52.516164383561645,91.0
2760,OK,ROBERT S KERR,3.2,61.05424657534246,105.8
2761,OK,ROBERT S KERR AIRPORT,3.2,61.05424657534246,105.8
2762,GA,LEE GILMER MEM,5.0,61.93643835616439,98.1
2763,GA,LEE GILMER MEMORIAL ARPT,5.0,61.93643835616439,98.1
2764,FL,WITHAM FLD,37.4,75.31156250000001,95.0
2765,FL,WITHAM FIELD AIRPORT,37.4,75.31156250000001,95.0
2766,FL,VALPARAISO/EGLIN AF,18.0,68.04986301369863,100.0
2767,FL,EGLIN AFB AIRPORT,18.0,68.04986301369863,100.0
2768,TX,MOORE CO,-3.5,56.79693593314764,104.7
2769,TX,MOORE COUNTY AIRPORT,-3.5,56.79693593314764,104.7
2770,WY,DIXON AIRPORT,-24.3,30.51727272727273,86.5
2771,LA,RUSTON REGIONAL AIRPORT,9.0,67.22843749999998,102.7
2772,AL,MAXWELL AFB,13.8,65.06547945205479,101.1
2773,AL,MAXWELL AFB AIRPORT,13.8,65.06547945205479,101.1
2774,AL,CRAIG FLD,15.8,64.040395480226,98.6
2775,AL,ANDALUSIA OPP,18.0,69.54219178082191,105.1
2776,AL,ANDALUSIA-OPP MUNICIPAL AIRPO,18.0,69.54219178082191,105.1
2777,AL,AUBURN OPELIKA ROBE,21.0,65.5111801242236,96.1
2778,AL,ABRN-OPLKA R G PITTS ARPT,21.0,65.5111801242236,96.1
2779,AL,BIRMINGHAM,10.0,64.4221917808219,97.0
2780,AL,SHELBY COUNTY AIRPORT,10.0,64.4221917808219,97.0
2781,MS,KEY FIELD AIRPORT,12.9,65.19698630136986,104.0
2782,MS,MERIDIAN NAS/MC CAIN FD AP,10.9,64.17486187845304,102.9
2783,TX,SULPHER SPRINGS MUNI,10.2,66.12219178082192,106.0
2784,TX,SULPHUR SPRINGS MUNICIPAL AIR,10.2,66.12219178082192,106.0
2785,MO,WARRENSBURG,-5.8,54.845658263305324,98.6
2786,MO,SKYHAVEN AIRPORT,-5.8,54.845658263305324,98.6
