,state,name,min_temp
1138,FL,WHITEHOUSE NAVAL OUTLYING FIE,-57.1
1139,FL,NORTHWEST FLORIDA BEACHES INT,-57.1
1140,FL,LIFEGUARD OFFICE,-57.1
1141,FL,PENSACOLA CHEVALIER FLD NAS,-57.1
1142,FL,CECIL FIELD NAS,-57.1
1143,FL,DINNER KEY NAF,-57.1
1144,FL,PENSACOLA CORRY FLD NAAS,-57.1
1145,FL,MAYPORT NS,-57.1
1146,FL,PENSACOLA FOREST SHERMAN NAS,-57.1
1147,FL,DAYTONA BEACH REGIONAL ARPT,-57.1
1148,FL,KEY WEST INTL ARPT,-57.1
1149,FL,MIAMI INTL AP,-57.1
1150,FL,ORLANDO MUNICIPAL ARPT,-57.1
1151,FL,TAMPA INTL ARPT,-57.1
1152,FL,KEY WEST NAS,-57.1
1153,FL,JACKSONVILLE IMESON,-57.1
1154,FL,PENSACOLA REGIONAL AP,-57.1
1155,FL,TALLAHASSEE DALE MABRY FIELD,-57.1
1156,FL,JACKSONVILLE NAS,-57.1
1157,FL,WHITING FIELD NAS,-57.1
1158,FL,BOMBING RANGE DETACHMENT ASTO,-57.1
1159,FL,TAMPA BAY EXECUTIVE,-57.1
1160,FL,TITUSVILLE 7 E               ,-57.1
1161,FL,EVERGLADES CITY 5 NE         ,-57.1
1162,FL,SEBRING 23 SSE               ,-57.1
1163,FL,TRI-COUNTY AIRPORT,-57.1
1164,FL,DUKE FLD,16.0
1165,FL,EGLIN AF AUX NR 3 D          ,16.0
1166,FL,MARIANNA MUNI,17.1
1167,FL,MARIANNA MUNICIPAL AIRPORT,17.1
1168,FL,WHITING FIELD NAVAL AIR STATI,18.0
1169,FL,VALPARAISO/EGLIN AF,18.0
1170,FL,EGLIN AFB AIRPORT,18.0
1171,FL,TALLAHASSEE REGIONAL AIRPORT,18.0
1172,FL,BOB SIKES AIRPORT,18.0
1173,FL,CHOCTAW NAVAL OUTLYING FIELD,18.0
1174,FL,HURLBURT FIELD (AF)          ,18.5
1175,FL,HURLBURT FIELD AIRPORT,18.5
1176,FL,PANAMA CITY BEACH,18.9
1177,FL,NW PANAMA CITY INTL,19.0
1178,FL,TYNDALL AFB,19.2
1179,FL,TYNDALL AFB AIRPORT,19.2
1180,FL,CECIL FLD,19.4
1181,FL,CECIL FIELD AIRPORT,19.4
1182,FL,PENSACOLA REGIONAL AIRPORT,19.9
1183,FL,PENSACOLA NAS,19.9
1184,FL,TYNDALL DRONE RUNWAY,19.9
1185,FL,JACKSONVILLE INTERNATIONAL AI,19.9
1186,FL,PENSACOLA,20.1
1187,FL,OCALA INTL J TAYLOR,21.0
1188,FL,OCALA INTERNATIONAL AIRPORT-J,21.0
1189,FL,APALACHICOLA RESERVE,21.0
1190,FL,APALACHICOLA MUNI,21.0
1191,FL,APALACHICOLA MUNI AIRPORT,21.0
1192,FL,KEYSTONE AIRPARK,21.2
1193,FL,DESTIN FT. WALTON,21.9
1194,FL,DESTIN-FT.WALTON BEACH APT,21.9
1195,FL,GAINESVILLE REGIONAL AIRPORT,21.9
1196,FL,APPALACHICOLA,22.3
1197,FL,KEATON BEACH,22.5
1198,FL,CRYSTAL RIVER AIRPORT,23.0
1199,FL,FERNANDINA BEACH MUNICIPAL AI,23.0
1200,FL,ZEPHYRHILLS MUNICIPAL AIRPORT,24.1
1201,FL,GUANA TOLOMATO MATANZAS,24.3
1202,FL,FLAGLER COUNTY EXECUTIVE AIRP,24.8
1203,FL,INVERNESS AIRPORT,24.8
1204,FL,ST AUGUSTINE,25.0
1205,FL,ST AUGUSTINE AIRPORT,25.0
1206,FL,DELAND MUNICIPAL AIRPORT SIDN,25.0
1207,FL,MAYPORT,25.7
1208,FL,CEDAR KEY,25.7
1209,FL,HERNANDO CO,26.1
1210,FL,HERNANDO COUNTY AIRPORT,26.1
1211,FL,CRAIG MUNICIPAL AIRPORT,26.1
1212,FL,FERNANDINA BEACH,26.4
1213,FL,ORMOND BEACH MUNI,26.6
1214,FL,ORMOND BEACH MUNICIPAL AIRPOR,26.6
1215,FL,MAYPORT NAF,27.0
1216,FL,DAYTONA BEACH INTERNATIONAL A,27.0
1217,FL,AVON PARK GUNNERY R,27.3
1218,FL,AVON PARK GUNNERY RANGE,27.3
1219,FL,VERO BEACH MUNI,28.0
1220,FL,VERO BEACH MUNICIPAL AIRPORT,28.0
1221,FL,ORLANDO SANFORD,28.0
1222,FL,ORLANDO SANFORD AIRPORT,28.0
1223,FL,BARTOW MUNI,28.4
1224,FL,BARTOW MUNICIPAL AIRPORT,28.4
1225,FL,NEW SMYRNA BEACH MUN,28.4
1226,FL,NEW SMYRNA BEACH MUNICIPAL AI,28.4
1227,FL,LAKELAND LINDER RGN,28.4
1228,FL,LAKELAND LINDER REGIONAL AIRP,28.4
1229,FL,ST LUCIE CO INTL,28.9
1230,FL,ST LUCIE COUNTY INTL ARPT,28.9
1231,FL,KISSIMMEE GATEWAY,28.9
1232,FL,KISSIMMEE GATEWAY AIRPORT,28.9
1233,FL,LEESBURG RGNL,28.9
1234,FL,LEESBURG REGIONAL AIRPORT,28.9
1235,FL,NASA SHUTTLE LANDING,29.8
1236,FL,KENNEDY SPACE CENTER,29.8
1237,FL,CHARLOTTE CO,30.0
1238,FL,CHARLOTTE COUNTY AIRPORT,30.0
1239,FL,ORLANDO INTERNATIONAL AIRPORT,30.0
1240,FL,EXECUTIVE,30.0
1241,FL,EXECUTIVE AIRPORT,30.0
1242,FL,VANDENBERG,30.2
1243,FL,VANDENBERG AIRPORT,30.2
1244,FL,OKEECHOBEE CO,30.2
1245,FL,OKEECHOBEE COUNTY AIRPORT,30.2
1246,FL,ROOKERY BAY RESERVE,30.6
1247,FL,MACDILL AFB/TAMPA,30.6
1248,FL,MAC DILL AFB AIRPORT,30.6
1249,FL,WINTER HAVEN'S GILBERT APT,30.9
1250,FL,MELBOURNE REGIONAL,30.9
1251,FL,MELBOURNE INTL AP,30.9
1252,FL,TAMPA INTERNATIONAL AIRPORT,30.9
1253,FL,SEBRING RGNL,31.1
1254,FL,CAPE CANAVERAL AFS SKID STRIP,31.3
1255,FL,COCOA BEACH CAPE KENNEDY AFS,31.3
1256,FL,BOCA RATON,32.0
1257,FL,BOCA RATON AIRPORT,32.0
1258,FL,PLANT CITY MUNICIPAL AIRPORT,32.0
1259,FL,OLD PORT TAMPA,32.9
1260,FL,FRED HOWARD PARK,33.1
1261,FL,ST PETERSBURG CLEAR,33.1
1262,FL,ST PETE-CLWTR INTL AIRPORT,33.1
1263,FL,CLEARWATER BEACH,33.3
1264,FL,PATRICK AFB/COCOA B,33.6
1265,FL,PATRICK AFB AIRPORT,33.6
1266,FL,SPACE COAST RGNL,33.8
1267,FL,SPACE COAST REGIONAL AIRPORT,33.8
1268,FL,TRIDENT PIER,34.0
1269,FL,SARASOTA BRADENTON,34.0
1270,FL,SARASOTA/BRADENTON INTL AP,34.0
1271,FL,ST PETERSBURG,34.2
1272,FL,PORT MANATEE,34.9
1273,FL,SOUTHWEST FLORIDA I,35.1
1274,FL,SW FLORIDA INTN AIRPORT,35.1
1275,FL,ALBERT WHITTED,35.1
1276,FL,ALBERT WHITTED AIRPORT,35.1
1277,FL,PAGE FIELD AIRPORT,35.1
1278,FL,MIDDLE TAMPA BAY,35.2
1279,FL,VENICE  FL,35.4
1280,FL,VENICE MUNI,35.6
1281,FL,VENICE MUNICIPAL AIRPORT,35.6
1282,FL,MARCO ISLAND,37.0
1283,FL,PALM BEACH INTERNATIONAL AIRP,37.0
1284,FL,NAPLES MUNI,37.0
1285,FL,NAPLES MUNICIPAL AIRPORT,37.0
1286,FL,PETER O KNIGHT AIRPORT,37.4
1287,FL,WITHAM FLD,37.4
1288,FL,WITHAM FIELD AIRPORT,37.4
1289,FL,FT MYERS,38.3
1290,FL,KENDALL TAMIAMI EXEC,39.0
1291,FL,KENDALL-TAMIAMI EXEC ARPT,39.0
1292,FL,NORTH PERRY,39.0
1293,FL,NORTH PERRY AIRPORT,39.0
1294,FL,HOMESTEAD ARB,39.7
1295,FL,HOMESTEAD AFB AIRPORT,39.7
1296,FL,FORT LAUDERDALE EXEC,39.9
1297,FL,FT LAUDER EXECUTIVE ARPT,39.9
1298,FL,POMPANO BEACH AIRPAR,39.9
1299,FL,POMPANO BEACH AIRPARK ARPT,39.9
1300,FL,FT LAUD/HOLLYWOOD INTL APT,39.9
1301,FL,SEBASTIAN INLET STATE PARK,40.1
1302,FL,BIG CARLOS PASS,40.1
1303,FL,OPA LOCKA,41.0
1304,FL,OPA LOCKA AIRPORT,41.0
1305,FL,MIAMI INTERNATIONAL AIRPORT,42.1
1306,FL,NAPLES,42.3
1307,FL,VIRGINIA KEY,44.2
1308,FL,LONG KEY  FL,45.7
1309,FL,FLORIDA KEYS MARATHO,46.0
1310,FL,THE FL KEYS MARATHON ARPT,46.0
1311,FL,VACA KEY,47.5
1312,FL,SOMBRERO KEY  FL,48.0
1313,FL,KEY WEST INTERNATIONAL AIRPOR,50.0
1314,FL,KEY WEST,51.8
1315,GA,FORT BENNING MCKENNA,-57.1
1316,GA,FORT BENNING LAWSON,-57.1
1317,GA,SAVANNAH CHATHAM FIELD AAF,-57.1
1318,GA,MARIETTA DOBBINS AAF,-57.1
1319,GA,ALBANY MUNICIPAL AP,-57.1
1320,GA,ALMA BACON COUNTY AP,-57.1
1321,GA,BRUNSWICK MALCOLM MCKINNON AP,-57.1
1322,GA,ROME R B RUSSELL AP,-57.1
1323,GA,ATLANTA NAS,-57.1
1324,GA,BRUNSWICK GLYNN CO A,-57.1
1325,GA,COLUMBUS MUSCOGEE COUNTY ARPT,-57.1
1326,GA,ST SIMONS ISLAND NAS,-57.1
1327,GA,MACON MIDDLE GA REGIONAL AP,-57.1
1328,GA,AUGUSTA BUSH FIELD,-57.1
1329,GA,SAVANNAH INTL AP,-57.1
1330,GA,ALBANY NAVAL AIR STN,-57.1
1331,GA,ATHENS MUNICIPAL ARPT,-57.1
1332,GA,ATLANTA HARTSFIELD INTL AP,-57.1
1333,GA,VALDOSTA WB AIRPORT,-57.1
1334,GA,KINGS BAY/NAVAL STATION,-57.1
1335,GA,KNOXVILLE ISLAND AP,-57.1
1336,GA,NEWTON 8 W                   ,-57.1
1337,GA,NEWTON 11 SW                 ,-57.1
1338,GA,WATKINSVILLE 5 SSE           ,-57.1
1339,GA,BRUNSWICK 23 S               ,-57.1
1340,GA,JESUP WAYNE CO,-22.0
1341,GA,JESUP WAYNE COUNTY AIRPORT,-22.0
1342,GA,BLAIRSVILLE AIRPORT,0.1
1343,GA,CHEROKEE COUNTY AIRPORT,3.7
1344,GA,LEE GILMER MEM,5.0
1345,GA,LEE GILMER MEMORIAL ARPT,5.0
1346,GA,PAULDING NORTHWEST ATLANTA AI,5.0
1347,GA,WEST GEORGIA REGIONAL AIRPORT,5.4
1348,GA,DALTON,5.5
1349,GA,DALTON MUNICIPAL AIRPORT,5.5
1350,GA,GWINNETT COUNTY ARPT,6.1
1351,GA,GWINNETT CO-BRISCOE FD APT,6.1
1352,GA,MARIETTA/DOBBINS AF,6.1
1353,GA,DOBBINS AIR RESERVE BASE AIRP,6.1
1354,GA,TOCCOA RG LETOURNEAU FIELD AI,6.1
1355,GA,COBB CO MCCOLLUM FLD,6.8
1356,GA,COBB CO-MC COLLUM FLD ARPT,6.8
1357,GA,CARTERSVILLE,6.8
1358,GA,CARTERSVILLE AIRPORT,6.8
1359,GA,DEKALB PEACHTREE,7.0
1360,GA,DEKALB-PEACHTREE AIRPORT,7.0
1361,GA,ATHENS/BEN EPPS AIRPORT,7.0
1362,GA,MONROE WALTON CO,7.3
1363,GA,ELBERT CO-PATZ FLD AIRPORT,7.7
1364,GA,ELBERT CO PATZ FLD,7.7
1365,GA,HARTSFIELD-JACKSON ATLANTA IN,8.1
1366,GA,FULTON CO ARPT BROW,8.1
1367,GA,FULTON CO-BROWN FLD ARPT,8.1
1368,GA,WASHINGTON WILKES CO,8.2
1369,GA,WASHINGTON-WILKES CO ARPT,8.2
1370,GA,WINDER BARROW,8.6
1371,GA,WINDER-BORROW AIRPORT,8.6
1372,GA,ROME/RUSSELL(RAMOS)          ,9.0
1373,GA,RICHARD B RUSSELL AIRPORT,9.0
1374,GA,PEACHTREE CITY FALCO,10.0
1375,GA,PCHTRE CTY-FALCON FLD ARPT,10.0
1376,GA,THOMSON MCDUFFIE CO,10.0
1377,GA,THOMSON-MCDUFFIE CO ARPT,10.0
1378,GA,LAGRANGE CALLAWAY,10.0
1379,GA,LAGRANGE-CALLAWAY AIRPORT,10.0
1380,GA,GREENE COUNTY RGNL,10.4
1381,GA,GREENE COUNTY REGIONAL AIRPOR,10.4
1382,GA,DANIEL FIELD,10.9
1383,GA,DANIEL FIELD AIRPORT,10.9
1384,GA,AUGUSTA REGIONAL AT BUSH FIEL,12.0
1385,GA,BALDWIN CO,12.2
1386,GA,BALDWIN COUNTY AIRPORT,12.2
1387,GA,FORT BENNING,12.9
1388,GA,LAWSON AAF AIRPORT,12.9
1389,GA,MIDDLE GEORGIA REGIONAL AIRPO,12.9
1390,GA,COLUMBUS METRO AIRPORT,12.9
1391,GA,ROBINS AFB,13.1
1392,GA,ROBINS AFB AIRPORT,13.1
1393,GA,JIMMY CARTER REGIONAL AIRPORT,13.6
1394,GA,HEART OF GEORGIA RGNL,14.0
1395,GA,HEART OF GEORGIA REGIONAL AIR,14.0
1396,GA,STATESBORO BULLOCH,15.6
1397,GA,STATESBORO-BULLOCK CO ARPT,15.6
1398,GA,EARLY CO,15.8
1399,GA,EARLY COUNTY AIRPORT,15.8
1400,GA,EAST GEORGIA REGIONAL AIRPORT,15.8
1401,GA,ALBANY MUNICIPAL,16.0
1402,GA,SW GEORGIA REGIONAL ARPT,16.0
1403,GA,PLANTATION AIRPARK,16.2
1404,GA,NEWNAN COWETA CO,16.2
1405,GA,NEWNAN COWETA COUNTY ARPT,16.2
1406,GA,DECATUR CO INDUSTRI,16.7
1407,GA,DCATR CO INDUS AIRPK ARPT,16.7
1408,GA,FITZGERALD MUNICIPAL AIRPORT,17.4
1409,GA,W H BUD BARRON,17.6
1410,GA,W H `BUD` BARRON AIRPORT,17.6
1411,GA,GRIFFIN SPALDING COUNTY AIRPO,17.6
1412,GA,HAZLEHURST AIRPORT,17.6
1413,GA,THOMASTON UPSON CO,17.6
1414,GA,THOMASTON-UPSON CO AIRPORT,17.6
1415,GA,HOMERVILLE,18.5
1416,GA,HOMERVILLE AIRPORT,18.5
1417,GA,BRUNSWICK GOLDEN IS,18.5
1418,GA,BRUNSWICK GOLDEN ISLES APT,18.5
1419,GA,FT STEWART/WRIGHT,18.7
1420,GA,WRIGHT AAF AIRPORT,18.7
1421,GA,MOODY AFB/VALDOSTA,18.9
1422,GA,MOODY AFB AIRPORT,18.9
1423,GA,BACON COUNTY AIRPORT,19.0
1424,GA,DOUGLAS MUNI,19.0
1425,GA,DOUGLAS MUNICIPAL AIRPORT,19.0
1426,GA,SAVANNAH/HILTON HEAD INTL AIR,19.0
1427,GA,HUNTER AAF,19.2
1428,GA,HUNTER ARMY AIRFIELD,19.2
1429,GA,THOMASVILLE REGIONAL AIRPORT,19.4
1430,GA,VIDALIA RGNL,19.4
1431,GA,VIDALIA REGIONAL AIRPORT,19.4
1432,GA,CLAXTON EVANS CO,19.8
1433,GA,CLAXTON EVANS COUNTY AIRPORT,19.8
1434,GA,VALDOSTA RGNL,19.9
1435,GA,VALDOSTA REGIONAL AIRPORT,19.9
1436,GA,JACKSON CO,20.1
1437,GA,JACKSON COUNTY AIRPORT,20.1
1438,GA,WAYCROSS/WARE CO.            ,21.2
1439,GA,WAYCROSS-WARE CO. AIRPORT,21.2
1440,GA,FT PALASKI,21.6
1441,GA,MALCOLM MC KINNON AIRPORT,23.0
1442,GA,SAPELO ISLAND RESERVE,23.4
1443,GA,HENRY TIFT MYERS AIRPORT,23.9
1444,GA,MOULTRIE MUNI,26.6
1445,GA,MOULTRIE MUNICIPAL AIRPORT,26.6
1446,HI,HILO NAS,-57.1
1447,HI,WHEELER AFB 810.1            ,-57.1
1448,HI,BARBERS POINT,-57.1
1449,HI,EWA MCAS,-57.1
1450,HI,PEARL HARBOR NAS,-57.1
1451,HI,PUUNENE CAA AP,-57.1
1452,HI,PORT ALLEN CAA AP,-57.1
1453,HI,FRNCH FRIGAT SHS NAS,-57.1
1454,HI,MIDWAY ISLAND,-57.1
1455,HI,BARKING SANDS,-57.1
1456,HI,KANEOHE BAY MCAS,-57.1
1457,HI,LIHUE AIRPORT,-57.1
1458,HI,HILO INTERNATIONAL AP,-57.1
1459,HI,MAUNA LOA 5 NNE              ,-57.1
1460,HI,HILO 5 S                     ,-57.1
1461,HI,BRADSHAW AAF,30.2
1462,HI,BRADSHAW ARMY AIRFIELD,30.2
1463,HI,KAHULUI AIRPORT,46.0
1464,HI,KONA INTL AT KEAHOL,53.1
1465,HI,KONA INTL AT KEAHOLE ARPT,53.1
1466,HI,MOLOKAI (AMOS)               ,54.0
1467,HI,MOLOKAI AIRPORT,54.0
1468,HI,WAHIAWA /WHEELER/SC,55.4
1469,HI,WHEELER ARMY AIRFIELD,55.4
1470,HI,LANAI,55.9
1471,HI,LANAI AIRPORT,55.9
1472,HI,NAWILIWILI,59.9
1473,HI,HILO INTERNATIONAL AIRPORT,60.1
1474,HI,KALAELOA ARPT,61.0
1475,HI,KALAELOA AIRPORT (JOHN RODGER,61.0
1476,HI,HONOLULU INTERNATIONAL AIRPOR,61.0
1477,HI,MOLUOLOE,61.9
1478,HI,BARKING SANDS PACIFIC MISSILE,62.1
1479,HI,HILO,62.1
1480,HI,KANEOHE MCAS,64.0
1481,HI,HONOLULU,66.0
1482,HI,MOKUOLOE,66.0
1483,HI,KAWAIHAE,66.9
1484,IA,DUBUQUE WB CITY,-57.1
1485,IA,IOWA CITY MUNICIPAL AP,-57.1
1486,IA,OTTUMWA NAS,-57.1
1487,IA,OTTUMWA INDUSTRIAL AP,-57.1
1488,IA,LAMONI FAA AIRPORT,-57.1
1489,IA,BURLINGTON MUNICIPAL AP,-57.1
1490,IA,DES MOINES MUNICIPAL ARPT,-57.1
1491,IA,MASON CITY MUNICIPAL ARPT,-57.1
1492,IA,SIOUX CITY MUNICIPAL ARPT,-57.1
1493,IA,DUBUQUE MUNICIPAL AP,-57.1
1494,IA,WATERLOO MUNICIPAL AP,-57.1
1495,IA,DES MOINES 17 E              ,-57.1
1496,IA,FOREST CITY MUNI,-22.0
1497,IA,FOREST CITY MUNICIPAL AIRPORT,-22.0
1498,IA,CLARION MUNI,-20.2
1499,IA,CLARION MUNICIPAL AIRPORT,-20.2
1500,IA,CHARLES CITY MUNI,-20.2
1501,IA,CHARLES CITY MUNICIPAL APT,-20.2
1502,IA,OELWEIN MUNI,-20.2
1503,IA,OELWEIN MUNICIPAL AIRPORT,-20.2
1504,IA,FORT DODGE (AWOS)            ,-20.0
1505,IA,FORT DODGE REGIONAL APRT,-20.0
1506,IA,AMES MUNI,-20.0
1507,IA,AMES MUNICIPAL AIRPORT,-20.0
1508,IA,ESTHERVILLE MUNI,-20.0
1509,IA,ESTHERVILLE MUNI AIRPORT,-20.0
1510,IA,ALGONA,-18.4
1511,IA,ALGONA MUNICIPAL AIRPORT,-18.4
1512,IA,DECORAH MUNI,-18.4
1513,IA,DECORAH MUNICIPAL AIRPORT,-18.4
1514,IA,MONTICELLO RGNL,-18.4
1515,IA,MONTICELLO REGIONAL ARPT,-18.4
1516,IA,WEBSTER CITY MUNI,-18.4
1517,IA,WEBSTER CITY MUNI AIRPORT,-18.4
1518,IA,WATERLOO MUNICIPAL AIRPORT,-18.4
1519,IA,SHELDON MUNI,-18.4
1520,IA,SHELDON MUNICIPAL AIRPORT,-18.4
1521,IA,STORM LAKE MUNI,-18.4
1522,IA,STORM LAKE MUNICIPAL ARPT,-18.4
1523,IA,SPENCER,-18.0
1524,IA,SPENCER MUNICIPAL AIRPORT,-18.0
1525,IA,MARSHALL TOWN MUNI,-18.0
1526,IA,MARSHALLTOWN MUNICIPAL APT,-18.0
1527,IA,DUBUQUE REGIONAL AIRPORT,-18.0
1528,IA,CHEROKEE MUNI,-17.0
1529,IA,CHEROKEE MUNICIPAL AIRPORT/  ,-17.0
1530,IA,LE MARS MUNI,-16.6
1531,IA,LE MARS MUNICIPAL AIRPORT,-16.6
1532,IA,VINTON VETERANS MEM,-16.6
1533,IA,VINTON VETERANS MEMORIAL AIRP,-16.6
1534,IA,HARLAN MUNI,-16.6
1535,IA,HARLAN MUNICIPAL AIRPORT,-16.6
1536,IA,SIOUX GATEWAY/COL BUD DAY FIE,-16.6
1537,IA,INDEPENDENCE MUNI,-16.4
1538,IA,INDEPENDENCE MUNICIPAL APT,-16.4
1539,IA,IOWA FALLS MUNI,-16.2
1540,IA,IOWA FALLS MUNICIPAL AIRPORT,-16.2
1541,IA,THE EASTERN IOWA AIRPORT,-15.0
1542,IA,ATLANTIC MUNI,-14.8
1543,IA,ATLANTIC MUNICIPAL AIRPORT,-14.8
1544,IA,NEWTON MUNI,-14.8
1545,IA,NEWTON MUNICIPAL AIRPORT,-14.8
1546,IA,ARTHUR N NEU,-14.8
1547,IA,ARTHUR N. NEU AIRPORT,-14.8
1548,IA,DENISON MUNICIPAL,-14.8
1549,IA,DENISON MUNICIPAL AIRPORT,-14.8
1550,IA,COUNCIL BLUFFS MUNI,-14.8
1551,IA,COUNCIL BLUFFS MUNI ARPT,-14.8
1552,IA,AUDUBON CO,-14.8
1553,IA,AUDUBON COUNTY AIRPORT,-14.8
1554,IA,CLINTON MUNI,-14.1
1555,IA,CLINTON MUNICIPAL AIRPORT,-14.1
1556,IA,PELLA MUNI,-13.9
1557,IA,PELLA MUNICIPAL AIRPORT,-13.9
1558,IA,PERRY MUNI,-13.0
1559,IA,PERRY MUNICIPAL AIRPORT,-13.0
1560,IA,CENTERVILLE MUNICIPAL AIRPORT,-13.0
1561,IA,ANKENY REGIONAL ARP,-13.0
1562,IA,ANKENY REGIONAL AIRPORT,-13.0
1563,IA,CHARITON MUNI,-13.0
1564,IA,CHARITON MUNICIPAL AIRPORT,-13.0
1565,IA,CRESTON MUNI,-13.0
1566,IA,CRESTON MUNICIPAL AIRPORT,-13.0
1567,IA,BOONE MUNI,-13.0
1568,IA,BOONE MUNICIPAL AIRPORT,-13.0
1569,IA,OSCEOLA MUNI,-11.4
1570,IA,OSCEOLA MUNICIPAL AIRPORT,-11.4
1571,IA,FAIRFIELD MUNI,-11.2
1572,IA,FAIRFIELD MUNICIPAL ARPT,-11.2
1573,IA,RED OAK MUNI,-11.2
1574,IA,RED OAK MUNICIPAL AIRPORT,-11.2
1575,IA,WASHINGTON MUNI,-11.2
1576,IA,WASHINGTON MUNICIPAL ARPT,-11.2
1577,IA,SHENANDOAH MUNI,-11.2
1578,IA,SHENANDOAH MUNICIPAL ARPT,-11.2
1579,IA,SCHENCK FLD,-11.2
1580,IA,SCHENCK FIELD AIRPORT,-11.2
1581,IA,DES MOINES INTERNATIONAL AIRP,-11.0
1582,IA,OTTUMWA INDUSTRIAL AIRPORT,-11.0
1583,IA,LAMONI MUNI AIRPORT,-11.0
1584,IA,LAMONI MUNICIPAL AIRPORT,-11.0
1585,IA,GRINNELL REGIONAL AIRPORT,-10.3
1586,IA,SE IOWA REGIONAL AIRPORT,-9.9
1587,IA,KNOXVILLE,-9.4
1588,IA,KNOXVILLE MUNICIPAL ARPT,-9.4
1589,IA,KEOKUK MUNI,-9.4
1590,IA,KEOKUK MUNICIPAL AIRPORT,-9.4
1591,IA,IOWA CITY MUNI,-9.4
1592,IA,IOWA CITY MUNICIPAL ARPT,-9.4
1593,IA,FORT MADISON MUNI,-9.4
1594,IA,FORT MADISON MUNICIPAL APT,-9.4
1595,IA,DAVENPORT MUNICIPAL AIRPT,-9.4
1596,IA,OSKALOOSA MUNI,-8.5
1597,IA,OSKALOOSA MUNICIPAL AIRPORT,-8.5
1598,IA,MUSCATINE MUNI,-7.6
1599,IA,MUSCATINE MUNICIPIAL ARPT,-7.6
1600,IA,MT PLEASANT MUNI,-7.6
1601,IA,MOUNT PLEASANT MUNI ARPT,-7.6
1602,ID,BURLEY MUNICIPAL ARPT,-57.1
1603,ID,DUBOIS FAA AIRPORT,-57.1
1604,ID,,-57.1
1605,ID,IDAHO FALLS FANNING FIELD,-57.1
1606,ID,MALAD CITY AIRPORT,-57.1
1607,ID,MULLAN PASS VOR/DME,-57.1
1608,ID,STREVELL,-57.1
1609,ID,IDAHO FALLS 46 W             ,-57.1
1610,ID,IDAHO FALLS 42 NW WB         ,-57.1
1611,ID,BOISE AIR TERMINAL,-57.1
1612,ID,LEWISTON NEZ PERCE COUNTY ARP,-57.1
1613,ID,POCATELLO MUNICIPAL ARPT,-57.1
1614,ID,ARCO 17 SW                   ,-57.1
1615,ID,MURPHY 10 W                  ,-57.1
1616,ID,STANLEY RANGER STATION,-29.0
1617,ID,DRIGGS-REED MEMORIAL AIRPORT,-24.0
1618,ID,BOUNDARY COUNTY AIRPORT,-22.0
1619,ID,MULLAN PASS VOR,-20.9
1620,ID,MULLAN PASS,-20.9
1621,ID,IDAHO FALLS REGIONAL ARPT,-16.1
1622,ID,MCCALL MUNICIPAL AIRPORT,-16.1
1623,ID,LEMHI CO,-15.0
1624,ID,LEMHI COUNTY AIRPORT,-15.0
1625,ID,REXBURG-MADISON COUNTY APT,-13.0
1626,ID,CHALLIS,-11.9
1627,ID,CHALLIS AIRPORT,-11.9
1628,ID,POCATELLO REGIONAL AIRPORT,-11.0
1629,ID,COEUR D ALENE AIR TE,-9.0
1630,ID,COEUR D'ALENE AIR TERM APT,-9.0
1631,ID,FRIEDMAN MEM,-7.6
1632,ID,FRIEDMAN MEMORIAL AIRPORT,-7.6
1633,ID,SANDPOINT,-7.6
1634,ID,SANDPOINT AIRPORT,-7.6
1635,ID,IDAHO COUNTY AIRPORT,-7.6
1636,ID,BURLEY MUNICIPAL AIRPORT,-5.1
1637,ID,CALDWELL (AWOS)              ,-4.0
1638,ID,CALDWELL INDUSTRIAL ARPT,-4.0
1639,ID,JOSLIN FLD MAGIC VA,-4.0
1640,ID,JSIN FLD-MAGIC VLY RGN APT,-4.0
1641,ID,NAMPA MUNICIPAL AIRPORT,-4.0
1642,ID,BOISE AIR TERMINAL/GOWEN FD A,-2.9
1643,ID,JEROME CO,-2.9
1644,ID,JEROME COUNTY AIRPORT,-2.9
1645,ID,LEWISTON-NEZ PERCE COUNTY AIR,-0.9
1646,ID,MOUNTAIN HOME AFB,2.3
1647,ID,MOUNTAIN HOME AFB AIRPORT,2.3
1648,ID,LOWELL,3.0
1649,ID,ELK CITY,3.0
1650,IL,VANDALIA FAA AIRPORT,-57.1
1651,IL,PARK RIDGE AF,-57.1
1652,IL,BRADFORD,-57.1
1653,IL,JOLIET,-57.1
1654,IL,ROCKFORD CAA AIRPORT,-57.1
1655,IL,QUINCY MUNI BALDWIN FLD,-57.1
1656,IL,CHICAGO MEIGS FIELD,-57.1
1657,IL,CHICAGO MIDWAY AP,-57.1
1658,IL,PEORIA GREATER PEORIA AP,-57.1
1659,IL,MOLINE QUAD CITY ARPT,-57.1
1660,IL,SPRINGFIELD CAPITAL AP,-57.1
1661,IL,ROCKFORD GREATER ROCKFORD AP,-57.1
1662,IL,CHICAGO OHARE INTL AP,-57.1
1663,IL,NAVAL AIR STATION,-57.1
1664,IL,CARBONDALE SOUTHERN ILLINOIS,-57.1
1665,IL,CHAMPAIGN 9 SW               ,-57.1
1666,IL,SHABBONA 5 NNE               ,-57.1
1667,IL,EFFINGHAM COUNTY MEMORIAL ARP,-57.1
1668,IL,ROCHELLE MUNI KORIT,-22.9
1669,IL,ROCHELLE MUNI ARPT-KORITZ FIE,-22.9
