,state,name,min_temp,mean_temp,max_temp
2604,AK,SOLDOTNA AIRPORT,-23.1,37.30193370165747,79.0
2605,AK,HOONAH SEAPLANE BASE,8.1,35.99999999999999,63.0
2606,AK,MARSHALL DON HUNTER SR,-24.0,34.46397694524496,81.0
2607,AK,MARSHALL DON HUNTER SR AIRPOR,-24.0,34.46397694524496,81.0
2608,AK,MCKINLEY NATIONAL PK,-44.0,26.6495145631068,82.0
2609,AK,MCKINLEY NATIONAL PARK AIRPOR,-44.0,26.6495145631068,82.0
2610,AK,SEWARD,3.0,41.069589041095895,80.1
2611,AK,SEWARD AIRPORT,3.0,41.069589041095895,80.1
2612,AK,CAPE NEWENHAM AFS,-9.6,36.81841359773371,70.9
2613,AK,CAPE HEWENHAM LRRS AIRPORT,-9.6,36.81841359773371,70.9
2614,AK,SCAMMON BAY,-18.9,37.21594827586208,73.9
2615,AK,SCAMMON BAY AIRPORT,-18.9,37.21594827586208,73.9
2616,AK,MIDDLETON ISLAND,17.1,44.0760989010989,70.0
2617,AK,MIDDLETON ISLAND METEOROLOGY,17.1,44.0760989010989,70.0
2618,AK,SITKA ROCKY GUTIERREZ ARPT,12.0,46.7986301369863,75.9
2619,AK,ANGOON SEAPLANE BASE,5.0,43.113461538461536,75.0
2620,AK,AKHIOK,8.1,37.40188679245283,71.1
2621,AK,ADAK (NAS)                   ,12.9,41.95741758241758,69.1
2622,AK,ADAK NAS,12.9,41.95741758241758,69.1
2623,MI,MUNISING LAKESHORE O,-11.9,42.35808219178082,91.0
2624,MI,MUNISING LAKESHORE,-11.9,42.35808219178082,91.0
2625,TX,BRIDGEPORT MUNI,10.2,64.73950276243093,110.8
2626,TX,BRIDGEPORT MUNICIPAL ARPT,10.2,64.73950276243093,110.8
2627,NC,COLUMBUS CO MUNI,17.4,63.92328767123288,96.3
2628,NC,COLUMBUS CO MUNICIPAL ARPT,17.4,63.92328767123288,96.3
2629,NC,SHELBY MUNI,7.2,59.63543956043955,96.3
2630,NC,SHELBY MUNICIPAL AIRPORT,7.2,59.63543956043955,96.3
2631,NC,FIRST FLIGHT,18.3,61.96273972602739,93.6
2632,NC,FIRST FLIGHT AIRPORT,18.3,61.96273972602739,93.6
2633,TX,MESQUITE METRO,10.4,66.13021978021978,105.8
2634,TX,MESQUITE METROPOLITAN ARPT,10.4,66.13021978021978,105.8
2635,VA,WILLIAMSBURG,15.8,59.31071428571429,100.4
2636,VA,WILLIAMSBURG-JAMESTOWN APT,15.8,59.31071428571429,100.4
2637,MO,LEE'S SUMMIT,-7.6,55.4393351800554,100.9
2638,MO,LEE'S SUMMIT MUNICIPAL APT,-7.6,55.4393351800554,100.9
2639,TX,GRAHAM MUNICIPAL AIRPORT,9.1,65.4370879120879,110.7
2640,TX,GRAHAM MUNI,9.1,65.4370879120879,110.7
2641,IL,ROBINSON MUNI,-7.8,52.125568181818196,97.5
2642,IL,ROBINSON MUNICIPAL AIRPORT,-7.8,52.125568181818196,97.5
2643,PA,QUAKERTOWN,-0.4,52.755769230769225,95.0
2644,PA,QUAKERTOWN AIRPORT,-0.4,52.755769230769225,95.0
2645,WV,UPSHUR CO RGNL,-4.0,53.83314917127072,95.0
2646,WV,UPSHUR COUNTY RGNL AIRPORT,-4.0,53.83314917127072,95.0
2647,AL,MAC CRENSHAW MEMORIAL AIRPORT,12.0,63.47863013698631,98.1
2648,OR,BROOKINGS AIRPORT,28.9,52.280273972602735,96.1
2649,KY,WAYNE COUNTY AIRPORT,1.9,56.055369127516784,95.0
2650,MN,WILLMAR MUNI,-20.2,44.16327683615818,98.6
2651,MN,WILLMAR MUNICIPAL AIRPORT JOH,-20.2,44.16327683615818,98.6
2652,TX,BEEVILLE MUNI,19.4,69.82794520547945,103.6
2653,TX,BEEVILLE MUNICIPAL AIRPORT,19.4,69.82794520547945,103.6
2654,NM,ANGEL FIRE,-30.3,40.54178674351584,85.3
2655,NM,ANGEL FIRE AIRPORT,-30.3,40.54178674351584,85.3
2656,KS,JOHNSON (STANTON CO MUNI)    ,-5.8,55.87083333333334,107.1
2657,KS,HUGOTON MUNI,-7.8,55.44705882352941,105.8
2658,KS,NORTON MUNI,-9.4,52.87016574585635,107.6
2659,MO,NORTHWEST MISSOURI RGNL,-7.8,53.72602739726027,99.0
2660,MO,FLOYD W JONES LEBANON,-7.6,56.243013698630136,100.4
2661,MO,MONETT MUNICIPAL AIRPORT,-5.8,56.70329670329671,104.0
2662,MO,OMAR N BRADLEY,-5.8,54.166759002770085,98.6
2663,MO,SIKESTON MEM MUNI,-2.2,59.93438395415473,100.4
2664,WY,AFTON MUNI,-23.8,36.280386740331494,93.2
2665,WY,POWELL MUNI,-31.0,43.88159340659341,98.6
2666,TX,LARGO VISTA / RUSTY ALLEN AIR,11.1,68.38567493112947,109.4
2667,TX,LAGO VISTA RUSTY ALLEN AIRPOR,11.1,68.38567493112947,109.4
2668,UT,HEBER CITY MUNICIPAL AIRPORT,-13.0,44.754874651810596,100.4
2669,TX,LAJITAS INTL ARPT,19.4,67.30143884892085,105.8
2670,NJ,LINDEN,6.8,55.786274509803924,99.7
2671,SC,WALTERBORO/LOWCOUNTRY RGNL,15.8,64.25589041095888,98.6
2672,SC,LOWCOUNTRY REGIONAL AIRPORT,15.8,64.25589041095888,98.6
2673,MO,BRANSON AIRPORT,-4.0,57.93643835616438,102.2
2674,OK,BLACKWELL TONKAWA MUNICIPAL A,3.2,62.86425702811245,111.2
2675,FL,CRYSTAL RIVER AIRPORT,23.0,70.53583815028901,98.6
2676,WY,PHIFER AFLD,-20.7,50.67445054945055,104.5
2677,IN,FULTON COUNTY AIRPORT,-9.4,50.81025641025641,95.0
2678,MS,HESLER NOBLE FLD,14.7,64.183284457478,103.1
2679,KS,LYONS RICE CO MUNI,-3.8,58.08378378378378,106.3
2680,WI,MADELINE ISLAND,-18.9,40.02060439560439,88.2
2681,NV,RENO STEAD AIRPORT,3.2,50.22479338842975,98.6
2682,CO,NOVEMBER (GROVER)            ,-15.0,52.886315789473684,101.8
2683,CO,OSCAR (GROVER)               ,14.9,65.71825396825396,96.1
2684,MT,ALPHA (RAYNESFORD)           ,-23.8,43.54525993883792,98.6
2685,ND,FOXTROT (RYDER 2)            ,-24.0,40.65648148148148,95.0
2686,ND,GOLF (PLAZA)                 ,-28.8,29.397844827586205,95.0
2687,TX,CAMERON MUNICIPAL AIRPORT,13.5,69.27056962025317,107.6
2688,AL,FOLSOM FLD,1.4,60.73315068493151,95.0
2689,FL,MELBOURNE REGIONAL,30.9,74.21534246575344,97.0
2690,FL,MELBOURNE INTL AP,30.9,74.21534246575344,97.0
2691,AR,WEST MEMPHIS MUNI,1.9,62.09232876712329,105.1
2692,AR,WEST MEMPHIS MUNICIPAL APT,1.9,62.09232876712329,105.1
2693,FL,OCALA INTL J TAYLOR,21.0,70.68164383561644,99.0
2694,FL,OCALA INTERNATIONAL AIRPORT-J,21.0,70.68164383561644,99.0
2695,FL,ORLANDO SANFORD,28.0,72.7545205479452,97.0
2696,FL,ORLANDO SANFORD AIRPORT,28.0,72.7545205479452,97.0
2697,OK,GUYMON MUNI,-2.0,59.244289693593316,108.0
2698,OK,GUYMON MUNICIPAL AIRPORT,-2.0,59.244289693593316,108.0
2699,NV,HENDERSON EXECUTIVE,23.0,67.20317919075144,111.9
2700,NV,HENDERSON EXECUTIVE ARPT,23.0,67.20317919075144,111.9
2701,GA,BRUNSWICK GOLDEN IS,18.5,67.38383561643835,100.6
2702,GA,BRUNSWICK GOLDEN ISLES APT,18.5,67.38383561643835,100.6
2703,TX,MID VALLEY ARPT / WESLACO,28.2,73.71945205479454,106.0
2704,TX,MID VALLEY AIRPORT,28.2,73.71945205479454,106.0
2705,GA,ALBANY MUNICIPAL,16.0,68.04520547945206,102.9
2706,GA,SW GEORGIA REGIONAL ARPT,16.0,68.04520547945206,102.9
2707,MN,OLIVIA RGNL,-18.4,43.29752747252747,98.6
2708,MN,OLIVIA REGIONAL AIRPORT,-18.4,43.29752747252747,98.6
2709,IL,PONTIAC MUNI,-8.7,49.988385269121814,97.2
2710,IL,PONTIAC MUNICIPAL AIRPORT,-8.7,49.988385269121814,97.2
2711,GA,ROBINS AFB,13.1,65.05506849315069,103.5
2712,GA,ROBINS AFB AIRPORT,13.1,65.05506849315069,103.5
2713,IL,ROCHELLE MUNI KORIT,-22.9,47.80520547945206,96.8
2714,IL,ROCHELLE MUNI ARPT-KORITZ FIE,-22.9,47.80520547945206,96.8
2715,GA,LEE GILMER MEM,5.0,61.93643835616439,98.1
2716,GA,LEE GILMER MEMORIAL ARPT,5.0,61.93643835616439,98.1
2717,FL,WITHAM FLD,37.4,75.31156250000002,95.0
2718,FL,WITHAM FIELD AIRPORT,37.4,75.31156250000002,95.0
2719,NC,PERSON CO,6.8,56.89643835616439,91.4
2720,NC,PERSON COUNTY AIRPORT,6.8,56.89643835616439,91.4
2721,IL,RANTOUL NATL AVIATIO,-9.6,51.06931506849315,98.4
2722,IL,RANTOUL NATL AVN CNTR-F ELLIO,-9.6,51.06931506849315,98.4
2723,FL,VALPARAISO/EGLIN AF,18.0,68.04986301369863,100.0
2724,FL,EGLIN AFB AIRPORT,18.0,68.04986301369863,100.0
2725,AL,LOWE AHP,14.0,65.07944444444446,100.2
2726,AL,LOWE ARMY HELIPORT (FORT RUCK,14.0,65.07944444444446,100.2
2727,NE,WAYNE MUNI,-16.6,48.7508875739645,104.2
2728,NE,WAYNE MUNICIPAL AIRPORT,-16.6,48.7508875739645,104.2
2729,FL,OKEECHOBEE CO,30.2,73.41949860724233,95.0
2730,FL,OKEECHOBEE COUNTY AIRPORT,30.2,73.41949860724233,95.0
2731,AL,PRYOR FLD RGNL,10.0,61.11868131868132,98.1
2732,AL,PRYOR FIELD REGIONAL ARPT,10.0,61.11868131868132,98.1
2733,AL,GADSDEN MUNI,9.0,60.94438356164384,97.0
2734,AL,GADSDEN MUNICIPAL AIRPORT,9.0,60.94438356164384,97.0
2735,MS,HATTIESBURG LAUREL,16.0,64.84645892351276,104.0
2736,MS,HATTIESBURG-LAUREL RGNL AP,16.0,64.84645892351276,104.0
2737,MS,NATCHEZ/HARDY(AWOS)          ,14.0,65.26657381615598,97.0
2738,MS,HRDY-ANRES FD NTCHZ-ADAMS COU,14.0,65.26657381615598,97.0
2739,TX,INGLESIDE,22.8,72.89452054794519,97.3
2740,TX,T P MC CAMPBELL AIRPORT,22.8,72.89452054794519,97.3
2741,LA,LAFAYETTE REGIONAL AIRPORT,19.9,69.04191780821917,100.0
2742,TX,MONTGOMERY CO,12.9,67.446301369863,107.1
2743,TX,MONTGOMERY COUNTY AIRPORT,12.9,67.446301369863,107.1
2744,TX,TYLER POUNDS RGNL,10.0,67.47753424657533,107.1
2745,TX,TYLER POUNDS REGIONAL ARPT,10.0,67.47753424657533,107.1
2746,TX,ARANSAS CO,19.9,72.59424657534245,99.0
2747,TX,ARANSAS COUNTY AIRPORT,19.9,72.59424657534245,99.0
2748,TX,LACKLAND AFB KELLY,15.8,70.37032967032967,106.7
2749,TX,LACKLAND AIR FORCE BASE (KELL,15.8,70.37032967032967,106.7
2750,TX,KERRVILLE MUNI,11.7,66.76088154269974,103.8
2751,TX,KRVL MUNI/LUIS SHRER FD AP,11.7,66.76088154269974,103.8
2752,TX,COLLIN CO RGNL,10.0,65.48191780821917,108.0
2753,TX,MCKINNEY MUNICIPAL ARPT,10.0,65.48191780821917,108.0
2754,TX,GAINESVILLE MUNI,8.1,63.610958904109594,109.6
2755,TX,GAINESVILLE MUNICIPAL ARPT,8.1,63.610958904109594,109.6
2756,TX,LAUGHLIN AFB,16.5,70.42829670329671,107.6
2757,TX,LAUGHLIN AFB AIRPORT,16.5,70.42829670329671,107.6
2758,NM,ARTESIA MUNI,5.0,62.80192837465565,107.6
2759,NM,ARTESIA MUNICIPAL AIRPORT,5.0,62.80192837465565,107.6
2760,NM,CLINES CORNERS,-9.9,49.164542936288086,96.1
2761,NM,RATON MUNI CREWS FLD,-11.9,50.06916666666666,98.1
2762,NM,RATON MUNI/CREWS FIELD APT,-11.9,50.06916666666666,98.1
2763,NM,CANNON AFB,2.3,58.02664835164835,105.8
2764,NM,CANNON AFB AIRPORT,2.3,58.02664835164835,105.8
2765,NM,LEA CO RGNL,5.0,62.37134986225896,104.0
2766,NM,LEA COUNTY REGIONAL AIRPORT,5.0,62.37134986225896,104.0
2767,NM,CLOVIS MUNI,0.0,57.68131868131868,106.0
2768,NM,CLOVIS MUNICIPAL AIRPORT,0.0,57.68131868131868,106.0
2769,NM,DEMING MUNI,9.0,61.99561643835615,107.1
2770,NM,DEMING MUNICIPAL AIRPORT,9.0,61.99561643835615,107.1
2771,AZ,NOGALES INTL,16.0,64.08082191780822,106.0
2772,AZ,NOGALES INTERNATIONAL ARPT,16.0,64.08082191780822,106.0
2773,AZ,WINDOW ROCK,-5.1,50.45041095890411,98.1
2774,AZ,WINDOW ROCK AIRPORT,-5.1,50.45041095890411,98.1
2775,TN,HENRY CO,-4.0,58.596712328767126,98.6
2776,AZ,PIONEER AIRFIELD,19.9,62.293972602739736,99.0
2777,CO,ELLICOTT-B AFA,-18.6,48.479281767955804,97.9
2778,CA,SANTA MONICA MUNI,39.9,62.8641095890411,100.9
2779,CA,SANTA MONICA MUNI AIRPORT,39.9,62.8641095890411,100.9
2780,CA,MONTGOMERY FLD,37.9,64.32301369863012,99.0
2781,CA,MONTGOMERY FIELD AIRPORT,37.9,64.32301369863012,99.0
2782,CA,NORTH ISLAND NAS,41.0,63.580821917808215,93.9
2783,CA,MIRAMAR MCAS,33.1,61.9427397260274,100.2
2784,CA,OCEANSIDE MUNI,28.9,61.78876712328767,97.0
2785,CA,OCEANSIDE MUNICIPAL ARPT,28.9,61.78876712328767,97.0
2786,NC,HICKORY REGIONAL AIRPORT,5.0,59.55917808219178,99.0
2787,NC,KINSTON RGNL JETPORT,15.6,62.66328767123288,98.6
2788,NC,KINSTON REGIONAL JETPORT AT S,15.6,62.66328767123288,98.6
2789,VA,FELKER AAF,10.2,60.81126373626373,96.8
2790,VA,FELKER ARMY AIRFIELD,10.2,60.81126373626373,96.8
2791,SC,COLUMBIA METROPOLITAN AIRPORT,12.0,64.49013698630137,102.9
2792,VA,LOUISA CO FREEMAN FL,3.6,55.55766016713092,95.7
2793,VA,LOUISA CO/FREEMAN FLD ARPT,3.6,55.55766016713092,95.7
2794,NC,CHARLOTTE/DOUGLAS INTERNATION,9.0,62.44602739726027,100.9
2795,TN,CROSSVILLE MEMORIAL -WHITSON,-2.2,55.79450549450549,91.0
2796,TN,SMYRNA,3.0,59.985950413223144,100.0
2797,TN,SMYRNA AIRPORT,3.0,59.985950413223144,100.0
2798,TN,DYERSBURG MUNI,-2.9,60.41988950276243,100.0
2799,TN,DYERSBURG MUNICIPAL ARPT,-2.9,60.41988950276243,100.0
2800,AR,LITTLE ROCK AFB,3.4,61.263287671232874,102.0
2801,AR,LITTLE ROCK AFB AIRPORT,3.4,61.263287671232874,102.0
2802,AR,OZARK RGNL,-5.1,58.749315068493146,107.1
2803,AR,OZARK REGIONAL AIRPORT,-5.1,58.749315068493146,107.1
2804,OK,ENID WOODRING RGNL,1.4,60.17817679558011,109.4
2805,OK,ENID WOODRING REGIONAL AIRPOR,1.4,60.17817679558011,109.4
2806,TX,CHILDRESS MUNICIPAL ARPT,5.0,63.51808219178082,113.0
2807,AZ,SEDONA,23.0,61.74657534246574,104.0
2808,AZ,SEDONA AIRPORT,23.0,61.74657534246574,104.0
2809,AZ,LAUGHLIN BULLHEAD IN,33.8,76.31397260273972,116.6
2810,AZ,LAUGHLIN/BULLHEAD INTERNATION,33.8,76.31397260273972,116.6
2811,CA,BARSTOW-DAGGETT AIRPORT,23.0,68.96088154269972,111.9
2812,CA,HANFORD MUNI,28.0,64.82876712328766,114.1
2813,CA,HANFORD MUNICIPAL AIRPORT,28.0,64.82876712328766,114.1
2814,VA,QUANTICO MCAF,9.0,58.72438356164384,126.0
2815,VA,DAVISON AAF,6.6,56.7813698630137,98.4
2816,VA,DAVISON AAF AIRPORT,6.6,56.7813698630137,98.4
2817,NJ,SOUTH JERSEY RGNL,7.0,56.50606060606061,100.9
2818,NJ,SOUTH JERSEY REGIONAL ARPT,7.0,56.50606060606061,100.9
2819,NJ,AEROFLEX ANDOVER,-2.0,53.528296703296704,97.0
2820,NJ,AEROFLEX-ANDOVER AIRPORT,-2.0,53.528296703296704,97.0
2821,DE,DOVER AFB,8.6,56.662465753424655,97.2
2822,DE,DOVER AFB AIRPORT,8.6,56.662465753424655,97.2
2823,KY,FORT KNOX/GODMAN,-7.2,55.81153846153846,98.1
2824,KY,GODMAN AAF AIRPORT,-7.2,55.81153846153846,98.1
2825,KY,LDON-CRBN APT-MGEE FLD APT,-0.9,56.564560439560445,97.0
2826,OH,BOLTON FLD,-3.1,52.39203296703297,93.2
2827,OH,BOLTON FIELD AIRPORT,-3.1,52.39203296703297,93.2
2828,OH,OHIO STATE UNIVERSI,-0.9,54.628571428571426,97.0
2829,OH,OHIO STATE UNIVERSITY ARPT,-0.9,54.628571428571426,97.0
2830,IL,SCOTT AFB MIDAMERIC,-6.3,55.8441095890411,100.6
2831,IL,SCOTT AIR FORCE BASE/MIDAMERI,-6.3,55.8441095890411,100.6
2832,IN,MONROE CO,-9.0,54.50555555555556,97.0
2833,IN,MONROE COUNTY AIRPORT,-9.0,54.50555555555556,97.0
2834,MO,FARMINGTON RGNL,-8.0,55.69035812672176,102.0
2835,MO,FARMINGTON REGIONAL ARPT,-8.0,55.69035812672176,102.0
2836,MO,CHILLICOTHE AGRI-SC,-6.0,54.37445054945056,98.1
2837,MO,AGRICULTURAL SCIENCE CENTER,-6.0,54.37445054945056,98.1
2838,OK,PONCA CITY REGIONAL ARPT,-0.4,60.66498599439776,109.9
2839,KS,FORBES FLD,-6.0,55.45671232876713,104.0
2840,KS,FORBES FIELD AIRPORT,-6.0,55.45671232876713,104.0
2841,KS,RUSSELL MUNICIPAL AIRPORT,-11.0,54.98154269972451,108.0
2842,CO,LA JUNTA MUNICIPAL AIRPORT,-13.0,54.03480662983425,106.0
2843,CO,LIMON MUNI,-20.0,48.54183381088824,102.0
2844,CO,LIMON MUNICIPAL AIRPORT,-20.0,48.54183381088824,102.0
2845,CO,MEEKER,-16.1,42.76950549450549,95.0
2846,CO,MEEKER AIRPORT,-16.1,42.76950549450549,95.0
2847,CO,ASPEN PITKIN CO SARD,-13.0,41.78356164383562,89.1
2848,CO,ASPEN-PITKIN COUNTY ARPT,-13.0,41.78356164383562,89.1
2849,CO,GUNNISON CO. (AWOS)          ,-24.0,39.86657534246575,89.1
2850,CO,GUNSN-CRSTED BUTTE RGL APT,-24.0,39.86657534246575,89.1
2851,CO,FORT COLLINS (AWOS)          ,-18.0,50.05138121546962,104.0
2852,CO,FORT COLLINS LOVELAND AP,-18.0,50.05138121546962,104.0
2853,CA,MONTEREY PENINSULA,34.0,56.87452054794522,93.0
2854,CA,MDSTO CTY-CO H SHAM FD APT,28.0,62.79013698630137,111.9
2855,CA,C M SCHULZ SONOMA CO,25.0,56.8473829201102,111.0
2856,CA,SONOMA COUNTY AIRPORT,25.0,56.8473829201102,111.0
2857,NJ,TETERBORO,6.1,55.04082191780822,98.1
2858,CT,WATERBURY OXFORD,0.0,50.86356164383562,91.9
2859,CT,WATERBURY-OXFORD AIRPORT,0.0,50.86356164383562,91.9
2860,NY,STEWART INTL,-0.4,51.98246575342466,96.8
2861,NY,STEWART INTERNATIONAL AIRPORT,-0.4,51.98246575342466,96.8
2862,MA,HARRIMAN AND WEST,-9.0,50.189531680440766,95.0
2863,MA,HARRIMAN-AND-WEST AIRPORT,-9.0,50.189531680440766,95.0
2864,CT,WINDHAM AIRPORT,-9.0,51.21068493150685,95.0
2865,MA,BEVERLY MUNI,1.0,51.2206043956044,99.0
2866,MA,BEVERLY MUNICIPAL AIRPORT,1.0,51.2206043956044,99.0
2867,MA,NORWOOD MEM,-14.1,53.23178082191781,100.0
2868,MA,NORWOOD MEMORIAL AIRPORT,-14.1,53.23178082191781,100.0
2869,PA,MUIR AAF,2.7,53.05041551246537,94.5
2870,PA,MUIR ARMY AIRFIELD (FORT INDI,2.7,53.05041551246537,94.5
2871,PA,ARNOLD PALMER RGNL,-4.0,51.918904109589036,91.4
2872,PA,ARNOLD PALMER REGIONAL APT,-4.0,51.918904109589036,91.4
2873,OH,MARION MUNI,-4.0,51.72589531680441,95.0
2874,OH,MARION MUNICIPAL AIRPORT,-4.0,51.72589531680441,95.0
2875,OH,LORAIN CO RGNL,-4.0,51.42493150684932,97.0
2876,OH,LORAIN COUNTY RGNL AIRPORT,-4.0,51.42493150684932,97.0
2877,OH,NEWARK HEATH,-9.0,54.13021978021978,96.1
2878,OH,NEWARK-HEATH AIRPORT,-9.0,54.13021978021978,96.1
2879,OH,WILLOUGHBY,-6.0,50.73616438356164,91.4
2880,OH,WILLOUGHBY LOST NATION MUNI,-6.0,50.73616438356164,91.4
2881,PA,VENANGO RGNL,-7.6,48.46776859504133,90.0
2882,PA,VENANGO REGIONAL AIRPORT,-7.6,48.46776859504133,90.0
2883,IA,SE IOWA REGIONAL AIRPORT,-9.9,50.864657534246575,97.0
2884,IA,ALGONA,-18.4,46.15164835164836,96.8
2885,IA,ALGONA MUNICIPAL AIRPORT,-18.4,46.15164835164836,96.8
2886,IA,MARSHALL TOWN MUNI,-18.0,47.372802197802194,96.1
2887,IA,MARSHALLTOWN MUNICIPAL APT,-18.0,47.372802197802194,96.1
2888,IA,AMES MUNI,-20.0,48.44203296703297,97.0
2889,IA,AMES MUNICIPAL AIRPORT,-20.0,48.44203296703297,97.0
2890,NE,TEKAMAH MUNI,-15.0,50.63481894150417,102.9
2891,NE,TEKAMAH MUNICIPAL AIRPORT,-15.0,50.63481894150417,102.9
2892,NE,BREWSTER FLD,-15.7,51.9875,105.6
2893,NE,BREWSTER FIELD AIRPORT,-15.7,51.9875,105.6
2894,NE,GORDON MUNI,-26.0,46.767127071823204,106.2
2895,CO,CRAIG-MOFFAT,-25.1,41.149586776859515,97.0
2896,CO,CRAIG-MOFFAT AIRPORT,-25.1,41.149586776859515,97.0
2897,WY,RCK SRINGS-SWETWTER CO APT,-9.0,44.066944444444445,93.9
2898,UT,OGDEN-HINCKLEY MUNI,5.0,53.97774725274725,105.1
2899,UT,OGDEN-HINCKLEY AIRPORT,5.0,53.97774725274725,105.1
2900,WY,TORRINGTON MUNI,-18.9,48.929041095890405,107.1
2901,WY,TORRINGTON MUNICIPAL ARPT,-18.9,48.929041095890405,107.1
2902,ID,LOWELL,3.0,48.07692307692309,108.0
2903,ID,ELK CITY,3.0,48.07692307692309,108.0
2904,CA,BLUE CANYON - NYACK ARPT,17.1,53.34054794520548,96.1
2905,ID,BURLEY MUNICIPAL AIRPORT,-5.1,47.257808219178074,100.9
2906,CA,SALINAS MUNICIPAL AIRPORT,32.0,58.479670329670334,102.9
2907,OR,BROOKINGS,28.9,52.266666666666666,96.1
2908,NH,PEASE INTL TRADEPOR,-1.5,50.411780821917816,96.8
2909,NH,PEASE INTERNATIONAL TRADEPORT,-1.5,50.411780821917816,96.8
2910,ME,HANCOCK CO BAR HARBO,-11.9,46.76931506849316,90.0
2911,ME,HANCOCK CO-BAR HARBOR ARPT,-11.9,46.76931506849316,90.0
2912,VT,EDWARD F KNAPP STATE ARPT,-20.0,46.73753424657534,91.9
2913,NH,LACONIA MUNI,-15.0,48.330193905817175,93.9
2914,NH,LACONIA MUNICIPAL AIRPORT,-15.0,48.330193905817175,93.9
2915,ME,GREENVILLE,-15.0,43.1068493150685,89.1
2916,ME,MAINE FOREST SERVICE,-15.0,43.1068493150685,89.1
2917,MI,MUSKEGON COUNTY AIRPORT,1.9,50.433424657534246,93.0
2918,WI,LAWRENCE J TIMMERMAN,-11.2,47.09479452054794,96.8
2919,WI,LAWRENCE J TIMMERMAN AIRPORT,-11.2,47.09479452054794,96.8
2920,WI,J F KENNEDY MEMORIAL,-20.9,40.92027397260274,97.0
2921,WI,JOHN F KENNEDY MEMO ARPT,-20.9,40.92027397260274,97.0
2922,WI,JOHN H BATTEN,-9.0,48.92191780821918,100.0
2923,WI,JOHN H BATTEN AIRPORT,-9.0,48.92191780821918,100.0
2924,WI,OUTAGAMIE CO RGNL,-13.0,45.086301369863016,93.2
2925,WI,OUTAGAMIE CO RGNL AIRPORT,-13.0,45.086301369863016,93.2
2926,MI,DELTA CO,-22.0,42.392307692307696,93.9
2927,MI,DELTA COUNTY AIRPORT,-22.0,42.392307692307696,93.9
2928,WI,SAWYER CO,-29.0,40.88821917808219,96.1
2929,WI,SAWYER COUNTY AIRPORT,-29.0,40.88821917808219,96.1
2930,SD,CHAMBERLAIN (AMOS)           ,-18.8,46.74723756906078,103.5
2931,SD,CHAMBERLAIN MUNI AIRPORT,-18.8,46.74723756906078,103.5
2932,MN,SW MINNESOTA RGNL,-18.4,44.63415977961433,99.0
2933,MN,SW MN RGNL MRSHL/RYAN FIELD A,-18.4,44.63415977961433,99.0
2934,MN,ANOKA CO BLAINE,-16.6,45.95753424657534,100.4
2935,MN,ANOKA CO-BLNE AP(JNS FD) AP,-16.6,45.95753424657534,100.4
2936,MN,ST PAUL DOWNTOWN HO,-17.0,46.15232876712328,100.0
2937,MN,ST PAUL DWTWN HOLMAN FD AP,-17.0,46.15232876712328,100.0
2938,SD,ELLSWORTH AFB,-18.4,47.787123287671236,104.0
2939,SD,ELLSWORTH AIR FORCE BASE,-18.4,47.787123287671236,104.0
2940,WI,LANGLADE CO,-30.1,40.35205479452055,90.5
2941,WI,LANGLADE COUNTY AIRPORT,-30.1,40.35205479452055,90.5
2942,SD,BUFFALO,-23.1,45.56630136986302,105.1
2943,ID,JEROME CO,-2.9,48.66164383561644,102.0
2944,ID,JEROME COUNTY AIRPORT,-2.9,48.66164383561644,102.0
2945,OR,ONTARIA MUNI,-2.9,52.79780821917808,111.0
2946,OR,ONTARIO MUNICIPAL AIRPORT,-2.9,52.79780821917808,111.0
2947,ID,LEMHI CO,-15.0,42.54834254143647,97.0
2948,ID,LEMHI COUNTY AIRPORT,-15.0,42.54834254143647,97.0
2949,ID,IDAHO COUNTY AIRPORT,-7.6,45.3345205479452,98.6
2950,OR,LA GRANDE UNION CO,-22.0,48.23434903047092,105.1
2951,OR,LA GRANDE/UNION COUNTY APT,-22.0,48.23434903047092,105.1
2952,OR,CORVALLIS MUNI,19.4,51.84849315068493,100.9
2953,OR,CORVALLIS MUNICIPAL APRT,19.4,51.84849315068493,100.9
2954,ME,CLAYTON LAKE,-35.7,38.82848297213622,87.8
2955,MI,SAULT STE MARIE MUNI/SASN FIE,-15.0,42.18054794520548,89.1
2956,MN,GRAND MARIAS,-23.1,37.65469613259669,84.9
2957,MN,GRAND MARAIS,-23.1,37.65469613259669,84.9
2958,MN,WINDOM MUNI,-18.4,43.95879120879121,96.8
2959,MN,WINDOM MUNICIPAL AIRPORT,-18.4,43.95879120879121,96.8
2960,MN,BENSON MUNI,-25.6,41.876648351648356,96.8
2961,MN,BENSON MUNICIPAL AIRPORT,-25.6,41.876648351648356,96.8
2962,MN,PINE RIVER RGNL,-32.8,38.38036253776435,89.6
2963,MN,PINE RIVER REGIONAL AIRPORT,-32.8,38.38036253776435,89.6
2964,MT,L M CLAYTON,-35.0,41.98849315068494,104.0
2965,MT,L M CLAYTON AIRPORT,-35.0,41.98849315068494,104.0
2966,MT,CUT BANK MUNICIPAL AIRPORT,-29.0,42.456077348066295,96.1
2967,MT,DILLON AIRPORT,-36.0,41.23232876712328,97.0
2968,MT,BERT MOONEY AIRPORT,-40.0,40.029041095890406,96.1
2969,MT,HAVRE CITY-COUNTY AIRPORT,-36.9,44.129916897506924,102.9
